"DateTime","Volume","Dominance"
"2014-05-30 00:00:00",16235700,33.20625441009541
"2014-05-31 00:00:00",34320100,100
"2014-06-01 00:00:00",22762200,44.338521893438106
"2014-06-02 00:00:00",40145700,66.4459289026889
"2014-06-03 00:00:00",49846100,68.5611755207137
"2014-06-04 00:00:00",52617500,84.46965561969833
"2014-06-05 00:00:00",21159200,47.48516593506225
"2014-06-06 00:00:00",29445300,100
"2014-06-07 00:00:00",21867200,80.96563981042654
"2014-06-08 00:00:00",10478300,58.17593302019832
"2014-06-09 00:00:00",12870500,45.727796943782224
"2014-06-10 00:00:00",18790100,64.17252378708088
"2014-06-11 00:00:00",19921200,65.49772974608007
"2014-06-12 00:00:00",24077300,73.05294201531008
"2014-06-13 00:00:00",60990900,81.31610419080404
"2014-06-14 00:00:00",25605800,60.37452017844175
"2014-06-15 00:00:00",37289100,100
"2014-06-16 00:00:00",33007200,80.41122588189437
"2014-06-17 00:00:00",19384800,91.95912674693308
"2014-06-18 00:00:00",22105500,66.12691413716874
"2014-06-19 00:00:00",11232200,45.49493902117956
"2014-06-20 00:00:00",17307900,51.213774655722375
"2014-06-21 00:00:00",14095600,71.81336960785812
"2014-06-22 00:00:00",12689000,75.24267526876619
"2014-06-23 00:00:00",9732680,46.511543442626866
"2014-06-24 00:00:00",13248600,78.35467368483307
"2014-06-25 00:00:00",17505000,57.964151961774455
"2014-06-26 00:00:00",14991400,68.54903610491276
"2014-06-27 00:00:00",17807400,76.68794088008062
"2014-06-29 00:00:00",11872300,86.43514979432857
"2014-06-30 00:00:00",21052800,45.900667160859896
"2014-07-01 00:00:00",48388800,91.39429333403847
"2014-07-02 00:00:00",28179200,58.7889712263836
"2014-07-03 00:00:00",20905000,72.4218446871016
"2014-07-05 00:00:00",22311500,99.35297994371415
"2014-07-06 00:00:00",9920810,61.66436687302653
"2014-07-08 00:00:00",18318100,97.89545690175771
"2014-07-09 00:00:00",9381280,56.765074274649805
"2014-07-10 00:00:00",12872200,55.06140414665133
"2014-07-11 00:00:00",16069200,73.75523243005068
"2014-07-12 00:00:00",15924500,72.98221332098976
"2014-07-13 00:00:00",12269200,52.36579057439671
"2014-07-14 00:00:00",11019700,58.67847367916591
"2014-07-15 00:00:00",11657300,73.38696985149231
"2014-07-16 00:00:00",178002,0.9311968360588844
"2014-07-17 00:00:00",12468000,51.81614163411188
"2014-07-18 00:00:00",15592200,74.64668709306778
"2014-07-19 00:00:00",13970800,94.12826852981007
"2014-07-20 00:00:00",6900530,66.09513136595692
"2014-07-21 00:00:00",7957950,57.86842449715673
"2014-07-22 00:00:00",10599200,71.34097502204332
"2014-07-23 00:00:00",8896050,62.40258419321123
"2014-07-24 00:00:00",22554500,88.90995671678269
"2014-07-25 00:00:00",16273400,77.59547207957237
"2014-07-26 00:00:00",12024600,78.64304353797556
"2014-07-27 00:00:00",8046840,66.41005537720044
"2014-07-28 00:00:00",20814600,90.72784175609586
"2014-07-29 00:00:00",13700800,81.77824467577118
"2014-07-30 00:00:00",11292600,66.92347353012642
"2014-07-31 00:00:00",22315200,72.9471836395791
"2014-08-01 00:00:00",19720000,78.26017937931582
"2014-08-02 00:00:00",9142410,69.0081746337266
"2014-08-03 00:00:00",8098280,72.18233029092983
"2014-08-04 00:00:00",8483100,62.317999500462804
"2014-08-05 00:00:00",11425700,76.05066627617514
"2014-08-06 00:00:00",9946090,73.49508608586419
"2014-08-07 00:00:00",10084400,60.57751800613921
"2014-08-08 00:00:00",12583700,73.1584944711231
"2014-08-09 00:00:00",8349690,58.11957066488473
"2014-08-10 00:00:00",7003670,69.30621252003878
"2014-08-11 00:00:00",11124900,59.88276329813003
"2014-08-12 00:00:00",17690900,60.39065886987483
"2014-08-13 00:00:00",23363400,67.59558493786798
"2014-08-14 00:00:00",35701100,82.50564464504022
"2014-08-15 00:00:00",25146900,83.96938663069284
"2014-08-16 00:00:00",22099700,87.22062381352687
"2014-08-17 00:00:00",23558300,84.3379920667879
"2014-08-18 00:00:00",48153900,79.76316482555394
"2014-08-19 00:00:00",37743700,76.36946734786787
"2014-08-20 00:00:00",39709200,74.69358273078167
"2014-08-21 00:00:00",58592700,79.65618499938823
"2014-08-22 00:00:00",39664500,75.92250887193406
"2014-08-23 00:00:00",26083800,82.89334439264366
"2014-08-24 00:00:00",21866000,68.35667013670708
"2014-08-25 00:00:00",19460300,66.14447552590165
"2014-08-26 00:00:00",22103100,59.625464325503984
"2014-08-27 00:00:00",22971800,68.57581257612304
"2014-08-28 00:00:00",19420000,69.89911060400462
"2014-08-29 00:00:00",19445100,75.78247093623705
"2014-08-30 00:00:00",12878900,72.67879211977224
"2014-08-31 00:00:00",40842400,78.06806278719483
"2014-09-01 00:00:00",21960900,86.82050714381727
"2014-09-02 00:00:00",21822000,78.85009376592123
"2014-09-03 00:00:00",14968700,76.14249089466296
"2014-09-04 00:00:00",24943000,77.01546916972859
"2014-09-05 00:00:00",16290600,75.16229197329507
"2014-09-06 00:00:00",11664700,67.57444096860155
"2014-09-07 00:00:00",8685120,61.72091304471417
"2014-09-08 00:00:00",27228800,76.68205256739897
"2014-09-09 00:00:00",19244500,75.81380323748517
"2014-09-10 00:00:00",25429800,74.7785736970253
"2014-09-11 00:00:00",17800500,68.6872233776958
"2014-09-12 00:00:00",16098500,72.85707820419985
"2014-09-13 00:00:00",15873300,68.15617271228359
"2014-09-14 00:00:00",12193600,50.54572436463424
"2014-09-15 00:00:00",15046100,53.43682520740993
"2014-09-16 00:00:00",15259200,65.08675845830987
"2014-09-17 00:00:00",19889500,66.46738204165928
"2014-09-18 00:00:00",26903200,64.24997671513898
"2014-09-19 00:00:00",43715600,81.23462296056788
"2014-09-20 00:00:00",35792400,79.72451336560114
